ts,bombeamento/vazao,decantacao/turbidez,nivel/reservatorio,pressao/linha1,qualidade/cloro,qualidade/ph
2025-08-29T21:44:00.784710+00:00,167.47,0.272,81.467,3.595,1.469,7.192
2025-08-29T21:59:00.784710+00:00,180.366,0.372,76.216,3.558,1.513,7.297
2025-08-29T22:14:00.784710+00:00,176.7,0.281,82.28,3.493,1.294,7.248
2025-08-29T22:29:00.784710+00:00,182.694,0.426,78.563,3.565,1.286,7.233
2025-08-29T22:44:00.784710+00:00,176.642,0.262,80.811,3.603,1.564,7.248
2025-08-29T22:59:00.784710+00:00,172.004,0.296,83.685,3.573,1.293,7.271
2025-08-29T23:14:00.784710+00:00,196.868,0.375,81.514,3.619,1.532,7.298
2025-08-29T23:29:00.784710+00:00,196.572,0.44,80.601,3.666,1.668,7.205
2025-08-29T23:44:00.784710+00:00,192.378,0.375,82.938,3.604,1.675,7.205
2025-08-29T23:59:00.784710+00:00,183.205,0.39,81.432,3.379,1.576,7.336
2025-08-30T00:14:00.784710+00:00,184.792,0.364,83.068,3.756,1.578,7.248
2025-08-30T00:29:00.784710+00:00,199.023,0.314,81.831,3.605,1.767,7.19
2025-08-30T00:44:00.784710+00:00,185.785,0.342,84.146,3.568,1.221,7.303
2025-08-30T00:59:00.784710+00:00,184.083,0.307,79.787,3.549,1.448,7.306
2025-08-30T01:14:00.784710+00:00,204.525,0.305,80.665,3.616,1.608,7.187
2025-08-30T01:29:00.784710+00:00,189.442,0.39,79.958,3.6,1.467,7.293
2025-08-30T01:44:00.784710+00:00,204.12,0.314,82.713,3.587,1.657,7.324
2025-08-30T01:59:00.784710+00:00,178.805,0.386,79.782,3.592,1.503,7.302
2025-08-30T02:14:00.784710+00:00,194.03,0.305,81.439,3.688,1.522,7.318
2025-08-30T02:29:00.784710+00:00,206.217,0.384,80.555,3.807,1.472,7.195
2025-08-30T02:44:00.784710+00:00,189.523,0.344,85.642,3.707,1.439,7.298
2025-08-30T02:59:00.784710+00:00,186.684,0.438,80.581,3.727,1.432,7.259
2025-08-30T03:14:00.784710+00:00,178.842,0.382,79.836,3.603,1.526,7.246
2025-08-30T03:29:00.784710+00:00,196.11,0.426,82.72,3.635,1.395,7.325
2025-08-30T03:44:00.784710+00:00,180.44,0.324,85.381,3.654,1.596,7.36
2025-08-30T03:59:00.784710+00:00,184.878,0.363,81.528,3.559,1.553,7.376
2025-08-30T04:14:00.784710+00:00,174.686,0.308,81.406,3.569,1.599,7.344
2025-08-30T04:29:00.784710+00:00,195.837,0.334,83.76,3.662,1.323,7.256
2025-08-30T04:44:00.784710+00:00,191.341,0.338,82.604,3.67,1.246,7.28
2025-08-30T04:59:00.784710+00:00,180.475,0.312,81.342,3.577,1.44,7.301
2025-08-30T05:14:00.784710+00:00,170.031,0.284,78.946,3.464,1.778,7.259
2025-08-30T05:29:00.784710+00:00,190.006,0.271,80.62,3.524,1.571,7.255
2025-08-30T05:44:00.784710+00:00,173.169,0.221,76.564,3.419,1.341,7.292
2025-08-30T05:59:00.784710+00:00,165.564,0.281,77.598,3.526,1.447,7.235
2025-08-30T06:14:00.784710+00:00,158.556,0.361,81.251,3.526,1.471,7.19
2025-08-30T06:29:00.784710+00:00,165.679,0.245,80.52,3.469,1.207,7.204
2025-08-30T06:44:00.784710+00:00,157.356,0.253,78.307,3.495,1.523,7.262
2025-08-30T06:59:00.784710+00:00,162.119,0.406,73.078,3.493,1.325,7.219
2025-08-30T07:14:00.784710+00:00,171.134,0.28,74.018,3.465,1.321,7.234
2025-08-30T07:29:00.784710+00:00,160.232,0.324,74.567,3.332,1.321,7.249
2025-08-30T07:44:00.784710+00:00,164.122,0.335,75.071,3.392,1.442,7.181
2025-08-30T07:59:00.784710+00:00,153.526,0.332,72.399,3.429,1.201,7.244
2025-08-30T08:14:00.784710+00:00,157.873,0.218,73.895,3.506,1.073,7.216
2025-08-30T08:29:00.784710+00:00,170.77,0.278,77.412,3.342,1.303,7.114
2025-08-30T08:44:00.784710+00:00,150.685,0.204,74.175,3.392,1.006,7.269
2025-08-30T08:59:00.784710+00:00,154.647,0.403,73.313,3.402,1.201,7.147
2025-08-30T09:14:00.784710+00:00,137.181,0.196,70.353,3.301,1.367,7.073
2025-08-30T09:29:00.784710+00:00,160.045,0.219,68.635,3.394,1.282,7.105
2025-08-30T09:44:00.784710+00:00,142.297,0.216,68.994,3.384,1.325,7.102
2025-08-30T09:59:00.784710+00:00,152.808,0.189,67.646,3.384,1.262,7.162
2025-08-30T10:14:00.784710+00:00,141.775,0.327,70.727,3.296,1.466,7.138
2025-08-30T10:29:00.784710+00:00,146.084,0.377,70.936,3.436,1.095,7.13
2025-08-30T10:44:00.784710+00:00,145.071,0.229,67.85,3.186,1.203,7.183
2025-08-30T10:59:00.784710+00:00,134.681,0.183,69.713,3.393,1.093,7.163
2025-08-30T11:14:00.784710+00:00,145.727,0.134,72.016,3.274,1.251,7.158
2025-08-30T11:29:00.784710+00:00,129.71,0.231,72.681,3.31,1.12,7.16
2025-08-30T11:44:00.784710+00:00,140.899,0.225,70.021,3.168,1.326,7.169
2025-08-30T11:59:00.784710+00:00,130.556,0.206,67.874,3.253,1.049,7.003
2025-08-30T12:14:00.784710+00:00,135.589,0.248,69.474,3.292,1.275,7.106
2025-08-30T12:29:00.784710+00:00,128.328,0.254,70.507,3.085,1.171,6.995
2025-08-30T12:44:00.784710+00:00,131.775,0.249,63.626,3.154,1.092,7.126
2025-08-30T12:59:00.784710+00:00,122.251,0.216,70.474,2.991,1.157,7.122
2025-08-30T13:14:00.784710+00:00,132.428,0.176,66.324,3.145,1.12,7.184
2025-08-30T13:29:00.784710+00:00,130.527,0.264,66.28,3.092,1.129,7.192
2025-08-30T13:44:00.784710+00:00,125.705,0.231,66.611,3.139,1.06,7.132
2025-08-30T13:59:00.784710+00:00,129.568,0.274,67.966,3.39,1.0,7.09
2025-08-30T14:14:00.784710+00:00,131.191,0.27,65.143,3.295,1.044,7.149
2025-08-30T14:29:00.784710+00:00,125.426,0.16,66.869,3.045,0.883,7.089
2025-08-30T14:44:00.784710+00:00,129.692,0.16,68.597,3.208,1.188,7.122
2025-08-30T14:59:00.784710+00:00,123.169,0.195,68.124,3.231,0.942,7.182
2025-08-30T15:14:00.784710+00:00,150.593,0.181,68.622,3.146,1.067,7.091
2025-08-30T15:29:00.784710+00:00,141.035,0.274,67.419,3.193,1.176,7.175
2025-08-30T15:44:00.784710+00:00,135.599,0.256,69.692,3.208,1.204,7.17
2025-08-30T15:59:00.784710+00:00,143.758,0.295,70.685,3.087,0.896,7.074
2025-08-30T16:14:00.784710+00:00,119.623,0.263,70.862,3.121,1.105,7.193
2025-08-30T16:29:00.784710+00:00,116.177,0.256,70.049,3.228,1.178,7.18
2025-08-30T16:44:00.784710+00:00,134.726,0.308,71.423,3.233,1.137,7.147
2025-08-30T16:59:00.784710+00:00,128.268,0.275,71.665,3.18,1.301,7.099
2025-08-30T17:14:00.784710+00:00,138.868,0.259,75.676,3.185,1.05,7.097
2025-08-30T17:29:00.784710+00:00,143.953,0.333,73.182,3.255,0.913,7.121
2025-08-30T17:44:00.784710+00:00,151.294,0.268,71.011,3.346,1.266,7.19
2025-08-30T17:59:00.784710+00:00,136.517,0.251,69.826,3.284,1.116,7.104
2025-08-30T18:14:00.784710+00:00,150.574,0.229,71.605,3.434,0.98,7.193
2025-08-30T18:29:00.784710+00:00,149.299,0.31,71.956,3.264,1.184,7.097
2025-08-30T18:44:00.784710+00:00,153.818,0.341,74.147,3.351,1.362,7.164
2025-08-30T18:59:00.784710+00:00,148.772,0.281,72.238,3.323,1.075,7.188
2025-08-30T19:14:00.784710+00:00,165.918,0.353,76.545,3.415,1.519,7.333
2025-08-30T19:29:00.784710+00:00,155.97,0.194,71.911,3.322,1.151,7.109
2025-08-30T19:44:00.784710+00:00,172.95,0.294,71.957,3.555,1.274,7.285
2025-08-30T19:59:00.784710+00:00,154.397,0.3,75.485,3.282,1.13,7.211
2025-08-30T20:14:00.784710+00:00,168.623,0.27,74.603,3.571,1.294,7.232
2025-08-30T20:29:00.784710+00:00,164.152,0.43,74.302,3.457,1.286,7.219
2025-08-30T20:44:00.784710+00:00,163.937,0.312,76.069,3.511,1.135,7.244
2025-08-30T20:59:00.784710+00:00,173.519,0.299,76.337,3.589,1.665,7.213
2025-08-30T21:14:00.784710+00:00,167.932,0.325,78.387,3.567,1.279,7.315
2025-08-30T21:29:00.784710+00:00,150.85,0.228,77.622,3.455,1.29,7.205
2025-08-30T21:44:00.784710+00:00,149.412,0.294,78.266,3.577,1.477,7.305
2025-08-30T21:59:00.784710+00:00,185.803,0.386,79.8,3.692,1.59,7.203
2025-08-30T22:14:00.784710+00:00,187.108,0.309,82.286,3.486,1.518,7.242
2025-08-30T22:29:00.784710+00:00,193.933,0.303,83.628,3.74,1.248,7.186
2025-08-30T22:44:00.784710+00:00,180.181,0.413,81.388,3.614,1.427,7.281
2025-08-30T22:59:00.784710+00:00,171.381,0.418,81.927,3.56,1.185,7.345
2025-08-30T23:14:00.784710+00:00,179.672,0.38,81.468,3.534,1.527,7.257
2025-08-30T23:29:00.784710+00:00,184.329,0.334,83.13,3.598,1.23,7.253
2025-08-30T23:44:00.784710+00:00,177.286,0.347,83.252,3.469,1.337,7.201
2025-08-30T23:59:00.784710+00:00,199.527,0.321,85.399,3.601,1.439,7.256
2025-08-31T00:14:00.784710+00:00,205.138,0.314,79.215,3.62,1.498,7.177
2025-08-31T00:29:00.784710+00:00,191.815,0.313,82.738,3.562,1.418,7.22
2025-08-31T00:44:00.784710+00:00,188.548,0.336,84.068,3.714,1.636,7.29
2025-08-31T00:59:00.784710+00:00,178.799,0.316,83.487,3.641,1.543,7.357
2025-08-31T01:14:00.784710+00:00,201.929,0.291,81.778,3.611,1.536,7.447
2025-08-31T01:29:00.784710+00:00,190.441,0.381,81.14,3.638,1.312,7.244
2025-08-31T01:44:00.784710+00:00,187.662,0.382,85.4,3.694,1.664,7.366
2025-08-31T01:59:00.784710+00:00,193.84,0.455,82.287,3.672,1.363,7.295
2025-08-31T02:14:00.784710+00:00,185.193,0.336,80.272,3.609,1.667,7.271
2025-08-31T02:29:00.784710+00:00,190.813,0.384,85.44,3.674,1.699,7.305
2025-08-31T02:44:00.784710+00:00,177.731,0.384,84.557,3.657,1.515,7.282
2025-08-31T02:59:00.784710+00:00,197.474,0.354,83.286,3.566,1.574,7.283
2025-08-31T03:14:00.784710+00:00,187.326,0.403,81.534,3.629,1.075,7.251
2025-08-31T03:29:00.784710+00:00,196.695,0.403,82.95,3.692,1.416,7.189
2025-08-31T03:44:00.784710+00:00,184.961,0.378,85.39,3.685,1.566,7.178
2025-08-31T03:59:00.784710+00:00,184.512,0.347,79.482,3.613,1.537,7.307
2025-08-31T04:14:00.784710+00:00,174.825,0.339,79.306,3.676,1.272,7.249
2025-08-31T04:29:00.784710+00:00,189.419,0.286,80.873,3.534,1.375,7.226
2025-08-31T04:44:00.784710+00:00,175.051,0.311,81.743,3.526,1.097,7.259
2025-08-31T04:59:00.784710+00:00,176.789,0.317,80.446,3.571,1.441,7.303
2025-08-31T05:14:00.784710+00:00,179.222,0.289,82.343,3.699,1.155,7.262
2025-08-31T05:29:00.784710+00:00,178.635,0.363,82.832,3.579,1.506,7.208
2025-08-31T05:44:00.784710+00:00,162.393,0.397,80.789,3.531,1.501,7.316
2025-08-31T05:59:00.784710+00:00,172.502,0.288,80.911,3.662,1.291,7.333
2025-08-31T06:14:00.784710+00:00,178.956,0.344,79.876,3.501,1.398,7.263
2025-08-31T06:29:00.784710+00:00,167.759,0.273,78.879,3.688,1.297,7.287
2025-08-31T06:44:00.784710+00:00,167.133,0.306,75.788,3.453,1.339,7.298
2025-08-31T06:59:00.784710+00:00,168.337,0.282,75.825,3.398,1.159,7.287
2025-08-31T07:14:00.784710+00:00,164.107,0.342,74.676,3.45,1.358,7.25
2025-08-31T07:29:00.784710+00:00,154.926,0.273,76.572,3.427,1.073,7.244
2025-08-31T07:44:00.784710+00:00,160.92,0.353,76.821,3.366,1.037,7.234
2025-08-31T07:59:00.784710+00:00,167.2,0.286,72.945,3.623,1.228,7.132
2025-08-31T08:14:00.784710+00:00,148.877,0.261,75.476,3.424,1.204,7.235
2025-08-31T08:29:00.784710+00:00,152.342,0.226,73.07,3.42,1.248,7.106
2025-08-31T08:44:00.784710+00:00,142.356,0.297,72.178,3.33,1.124,7.135
2025-08-31T08:59:00.784710+00:00,159.039,0.325,72.569,3.305,1.415,7.256
2025-08-31T09:14:00.784710+00:00,148.905,0.29,71.091,3.418,1.196,7.223
2025-08-31T09:29:00.784710+00:00,141.022,0.384,74.07,3.187,1.192,7.257
2025-08-31T09:44:00.784710+00:00,146.794,0.339,72.06,3.215,1.175,7.147
2025-08-31T09:59:00.784710+00:00,134.719,0.248,73.581,3.272,1.26,7.089
2025-08-31T10:14:00.784710+00:00,181.476,0.244,70.636,3.387,1.197,7.139
2025-08-31T10:29:00.784710+00:00,129.459,0.279,70.303,3.236,1.17,7.156
2025-08-31T10:44:00.784710+00:00,131.12,0.211,74.475,3.287,1.195,7.15
2025-08-31T10:59:00.784710+00:00,149.114,0.308,67.119,3.244,0.878,7.21
2025-08-31T11:14:00.784710+00:00,131.085,0.264,72.596,3.335,0.873,7.117
2025-08-31T11:29:00.784710+00:00,139.473,0.256,73.024,3.095,1.07,7.156
2025-08-31T11:44:00.784710+00:00,127.95,0.275,70.963,3.271,1.048,7.073
2025-08-31T11:59:00.784710+00:00,139.722,0.325,68.515,3.189,1.134,7.157
2025-08-31T12:14:00.784710+00:00,124.556,0.245,71.805,3.271,1.06,7.128
2025-08-31T12:29:00.784710+00:00,132.314,0.229,68.114,3.126,1.122,7.08
2025-08-31T12:44:00.784710+00:00,131.778,0.309,67.184,3.188,0.898,7.109
2025-08-31T12:59:00.784710+00:00,149.456,0.28,67.69,3.174,1.042,7.111
2025-08-31T13:14:00.784710+00:00,135.48,0.215,67.23,3.099,0.879,7.105
2025-08-31T13:29:00.784710+00:00,125.423,0.231,66.415,3.074,1.084,7.227
2025-08-31T13:44:00.784710+00:00,135.504,0.24,70.5,3.129,0.811,7.114
2025-08-31T13:59:00.784710+00:00,147.115,0.248,66.74,3.186,1.078,7.105
2025-08-31T14:14:00.784710+00:00,117.087,0.162,68.268,3.116,0.86,6.994
2025-08-31T14:29:00.784710+00:00,123.627,0.154,65.514,3.153,0.991,7.067
2025-08-31T14:44:00.784710+00:00,128.841,0.187,68.572,3.032,1.147,7.106
2025-08-31T14:59:00.784710+00:00,127.895,0.185,66.34,3.157,1.069,7.082
2025-08-31T15:14:00.784710+00:00,129.188,0.202,66.466,3.274,0.848,7.208
2025-08-31T15:29:00.784710+00:00,122.155,0.268,68.816,3.255,0.969,7.117
2025-08-31T15:44:00.784710+00:00,144.677,0.23,71.387,3.199,0.875,7.206
2025-08-31T15:59:00.784710+00:00,123.034,0.25,70.422,3.234,0.858,7.135
2025-08-31T16:14:00.784710+00:00,133.893,0.182,70.857,3.157,1.082,7.137
2025-08-31T16:29:00.784710+00:00,145.046,0.223,69.905,3.363,1.143,7.132
2025-08-31T16:44:00.784710+00:00,137.723,0.278,69.846,3.41,1.136,7.141
2025-08-31T16:59:00.784710+00:00,131.508,0.282,72.478,3.269,1.164,7.248
2025-08-31T17:14:00.784710+00:00,130.022,0.219,70.171,3.476,1.1,7.01
2025-08-31T17:29:00.784710+00:00,140.521,0.267,73.389,3.227,1.078,7.033
2025-08-31T17:44:00.784710+00:00,137.93,0.373,74.636,3.195,0.993,7.125
2025-08-31T17:59:00.784710+00:00,147.322,0.266,70.943,3.253,1.08,7.163
2025-08-31T18:14:00.784710+00:00,136.224,0.236,71.715,3.307,0.985,7.208
2025-08-31T18:29:00.784710+00:00,155.749,0.266,72.505,3.525,1.054,7.2
2025-08-31T18:44:00.784710+00:00,152.025,0.284,71.167,3.333,1.178,7.153
2025-08-31T18:59:00.784710+00:00,154.513,0.276,73.677,3.303,1.165,7.242
2025-08-31T19:14:00.784710+00:00,166.446,0.287,77.742,3.316,1.559,7.248
2025-08-31T19:29:00.784710+00:00,153.36,0.221,73.576,3.495,1.042,7.203
2025-08-31T19:44:00.784710+00:00,153.015,0.249,78.85,3.5,1.201,7.255
2025-08-31T19:59:00.784710+00:00,156.403,0.294,75.867,3.398,1.058,7.218
2025-08-31T20:14:00.784710+00:00,161.206,0.298,81.494,3.303,1.195,7.174
2025-08-31T20:29:00.784710+00:00,163.967,0.283,76.432,3.38,1.212,7.254
2025-08-31T20:44:00.784710+00:00,159.977,0.307,78.032,3.624,1.368,7.224
2025-08-31T20:59:00.784710+00:00,152.338,0.323,77.016,3.557,1.225,7.223
2025-08-31T21:14:00.784710+00:00,165.899,0.369,77.968,3.523,1.268,7.316
2025-08-31T21:29:00.784710+00:00,175.084,0.324,82.515,3.683,1.251,7.085
2025-08-31T21:44:00.784710+00:00,175.063,0.353,81.269,3.705,1.145,7.152
2025-08-31T21:59:00.784710+00:00,185.276,0.31,82.843,3.56,1.246,7.171
2025-08-31T22:14:00.784710+00:00,192.963,0.369,78.601,3.575,1.289,7.224
2025-08-31T22:29:00.784710+00:00,184.96,0.363,82.97,3.543,1.354,7.235
2025-08-31T22:44:00.784710+00:00,191.43,0.391,80.123,3.58,1.421,7.164
2025-08-31T22:59:00.784710+00:00,187.901,0.386,79.774,3.495,1.335,7.199
2025-08-31T23:14:00.784710+00:00,196.75,0.383,83.284,3.506,1.341,7.21
2025-08-31T23:29:00.784710+00:00,199.083,0.352,83.595,3.498,1.172,7.412
2025-08-31T23:44:00.784710+00:00,192.987,0.371,83.548,3.732,1.45,7.376
2025-08-31T23:59:00.784710+00:00,192.021,0.415,85.151,3.529,1.308,7.246
2025-09-01T00:14:00.784710+00:00,185.607,0.331,85.708,3.817,1.487,7.251
2025-09-01T00:29:00.784710+00:00,187.681,0.334,87.113,3.609,1.56,7.206
2025-09-01T00:44:00.784710+00:00,185.952,0.376,81.975,3.812,1.383,7.162
2025-09-01T00:59:00.784710+00:00,194.144,0.389,87.508,3.648,1.285,7.271
2025-09-01T01:14:00.784710+00:00,183.806,0.328,88.384,3.556,1.408,7.219
2025-09-01T01:29:00.784710+00:00,188.308,0.366,83.968,3.786,1.454,7.274
2025-09-01T01:44:00.784710+00:00,171.136,0.365,81.411,3.797,1.374,7.184
2025-09-01T01:59:00.784710+00:00,203.774,0.259,81.994,3.613,1.344,7.234
2025-09-01T02:14:00.784710+00:00,188.109,0.359,83.816,3.658,1.478,7.289
2025-09-01T02:29:00.784710+00:00,193.273,0.361,88.713,3.61,1.468,7.301
2025-09-01T02:44:00.784710+00:00,200.918,0.36,84.63,3.67,1.364,7.303
2025-09-01T02:59:00.784710+00:00,191.162,0.438,83.239,3.684,1.203,7.197
2025-09-01T03:14:00.784710+00:00,199.694,0.305,82.947,3.643,1.452,7.326
2025-09-01T03:29:00.784710+00:00,177.464,0.323,81.485,3.519,1.299,7.225
2025-09-01T03:44:00.784710+00:00,205.719,0.231,85.661,3.611,1.411,7.309
2025-09-01T03:59:00.784710+00:00,194.265,0.336,83.478,3.706,1.396,7.268
2025-09-01T04:14:00.784710+00:00,186.16,0.337,87.583,3.624,1.144,7.183
2025-09-01T04:29:00.784710+00:00,194.7,0.329,84.334,3.605,1.372,7.243
2025-09-01T04:44:00.784710+00:00,172.664,0.407,84.404,3.546,1.415,7.281
2025-09-01T04:59:00.784710+00:00,178.324,0.391,81.902,3.561,1.42,7.292
2025-09-01T05:14:00.784710+00:00,190.718,0.349,79.822,3.71,1.347,7.243
2025-09-01T05:29:00.784710+00:00,162.676,0.323,79.854,3.494,1.085,7.339
2025-09-01T05:44:00.784710+00:00,180.47,0.389,78.439,3.629,1.464,7.303
2025-09-01T05:59:00.784710+00:00,178.548,0.332,82.556,3.561,1.348,7.223
2025-09-01T06:14:00.784710+00:00,188.288,0.288,79.507,3.563,1.142,7.278
2025-09-01T06:29:00.784710+00:00,158.061,0.239,81.709,3.47,1.18,7.345
2025-09-01T06:44:00.784710+00:00,181.745,0.299,79.591,3.485,1.289,7.341
2025-09-01T06:59:00.784710+00:00,162.498,0.354,78.238,3.497,1.33,7.145
2025-09-01T07:14:00.784710+00:00,161.474,0.426,75.982,3.44,1.176,7.158
2025-09-01T07:29:00.784710+00:00,153.329,0.31,78.415,3.492,1.321,7.297
2025-09-01T07:44:00.784710+00:00,152.443,0.264,76.862,3.486,0.993,7.14
2025-09-01T07:59:00.784710+00:00,162.41,0.239,78.59,3.607,1.069,7.118
2025-09-01T08:14:00.784710+00:00,148.323,0.321,74.842,3.439,0.933,7.163
2025-09-01T08:29:00.784710+00:00,161.196,0.201,76.996,3.248,1.06,7.213
2025-09-01T08:44:00.784710+00:00,148.041,0.312,78.541,3.478,1.335,7.176
2025-09-01T08:59:00.784710+00:00,141.741,0.321,75.308,3.353,1.388,7.138
2025-09-01T09:14:00.784710+00:00,145.36,0.298,75.847,3.515,1.156,7.132
2025-09-01T09:29:00.784710+00:00,150.458,0.26,74.945,3.457,1.039,7.125
2025-09-01T09:44:00.784710+00:00,143.78,0.296,77.137,3.284,1.076,7.11
2025-09-01T09:59:00.784710+00:00,144.566,0.272,73.639,3.369,1.148,7.295
2025-09-01T10:14:00.784710+00:00,148.224,0.221,73.868,3.25,0.892,7.172
2025-09-01T10:29:00.784710+00:00,149.749,0.348,71.989,3.285,1.0,7.203
2025-09-01T10:44:00.784710+00:00,137.126,0.235,70.127,3.326,1.231,7.116
2025-09-01T10:59:00.784710+00:00,129.857,0.288,68.897,3.35,0.923,7.131
2025-09-01T11:14:00.784710+00:00,137.517,0.125,73.51,3.322,0.949,7.096
2025-09-01T11:29:00.784710+00:00,139.47,0.307,68.649,3.246,1.032,6.976
2025-09-01T11:44:00.784710+00:00,122.919,0.314,71.874,3.43,1.057,7.05
2025-09-01T11:59:00.784710+00:00,126.49,0.24,70.96,3.194,0.941,7.021
2025-09-01T12:14:00.784710+00:00,126.984,0.264,71.74,3.088,1.019,6.992
2025-09-01T12:29:00.784710+00:00,130.314,0.263,68.682,3.097,1.077,7.054
2025-09-01T12:44:00.784710+00:00,125.248,0.201,67.969,3.323,1.235,7.203
2025-09-01T12:59:00.784710+00:00,136.474,0.259,70.179,3.195,0.98,7.12
2025-09-01T13:14:00.784710+00:00,117.584,0.191,68.743,3.211,0.987,7.199
2025-09-01T13:29:00.784710+00:00,117.522,0.2,66.805,3.152,1.173,7.145
2025-09-01T13:44:00.784710+00:00,127.35,0.286,73.117,3.159,0.923,7.167
2025-09-01T13:59:00.784710+00:00,128.606,0.279,67.665,3.132,0.829,7.066
2025-09-01T14:14:00.784710+00:00,118.493,0.195,67.302,3.234,1.018,7.152
2025-09-01T14:29:00.784710+00:00,125.523,0.194,68.881,3.191,1.118,7.165
2025-09-01T14:44:00.784710+00:00,127.543,0.199,71.98,3.237,1.035,7.087
2025-09-01T14:59:00.784710+00:00,128.104,0.27,65.284,3.233,0.982,7.157
2025-09-01T15:14:00.784710+00:00,133.088,0.184,72.133,3.177,0.824,7.159
2025-09-01T15:29:00.784710+00:00,127.323,0.254,68.179,3.101,0.995,7.094
2025-09-01T15:44:00.784710+00:00,145.298,0.275,70.77,3.102,1.155,7.062
2025-09-01T15:59:00.784710+00:00,138.355,0.236,69.159,3.476,0.865,7.061
2025-09-01T16:14:00.784710+00:00,129.076,0.293,74.793,3.361,0.991,7.14
2025-09-01T16:29:00.784710+00:00,137.477,0.23,71.386,3.36,0.981,7.158
2025-09-01T16:44:00.784710+00:00,139.001,0.238,70.074,3.21,0.952,7.094
2025-09-01T16:59:00.784710+00:00,149.109,0.203,71.266,3.276,1.074,7.147
2025-09-01T17:14:00.784710+00:00,136.058,0.306,72.45,3.223,1.107,7.183
2025-09-01T17:29:00.784710+00:00,148.553,0.221,73.05,3.196,1.115,7.19
2025-09-01T17:44:00.784710+00:00,144.377,0.28,74.016,3.268,0.957,7.251
2025-09-01T17:59:00.784710+00:00,157.671,0.263,73.598,3.435,0.887,7.239
2025-09-01T18:14:00.784710+00:00,157.822,0.218,71.325,3.411,1.127,7.107
2025-09-01T18:29:00.784710+00:00,150.882,0.245,73.892,3.282,1.047,7.272
2025-09-01T18:44:00.784710+00:00,149.065,0.349,76.291,3.35,1.34,7.145
2025-09-01T18:59:00.784710+00:00,157.11,0.294,74.253,3.451,1.358,7.244
2025-09-01T19:14:00.784710+00:00,153.538,0.238,77.462,3.362,1.383,7.191
2025-09-01T19:29:00.784710+00:00,170.37,0.308,76.709,3.43,1.043,7.167
2025-09-01T19:44:00.784710+00:00,159.515,0.29,76.742,3.472,1.237,7.089
2025-09-01T19:59:00.784710+00:00,157.606,0.475,80.099,3.488,1.286,7.192
2025-09-01T20:14:00.784710+00:00,159.134,0.321,74.768,3.494,1.285,7.114
2025-09-01T20:29:00.784710+00:00,155.055,0.292,77.423,3.437,1.164,7.271
2025-09-01T20:44:00.784710+00:00,171.139,0.387,81.762,3.462,1.372,7.309
2025-09-01T20:59:00.784710+00:00,162.026,0.228,83.474,3.431,1.231,7.175
2025-09-01T21:14:00.784710+00:00,179.233,0.329,84.892,3.413,1.258,7.246
2025-09-01T21:29:00.784710+00:00,161.922,0.428,80.916,3.544,1.07,7.189
2025-09-01T21:44:00.784710+00:00,175.048,0.327,82.212,3.633,1.343,7.2
2025-09-01T21:59:00.784710+00:00,184.937,0.25,83.395,3.472,1.245,7.288
2025-09-01T22:14:00.784710+00:00,160.155,0.321,84.757,3.618,1.343,7.244
2025-09-01T22:29:00.784710+00:00,195.082,0.417,83.26,3.672,1.325,7.355
2025-09-01T22:44:00.784710+00:00,177.015,0.366,84.891,3.475,1.328,7.226
2025-09-01T22:59:00.784710+00:00,182.941,0.309,84.34,3.612,1.31,7.318
2025-09-01T23:14:00.784710+00:00,187.684,0.32,84.822,3.777,1.418,7.267
2025-09-01T23:29:00.784710+00:00,190.124,0.329,82.272,3.699,1.307,7.313
2025-09-01T23:44:00.784710+00:00,187.603,0.377,83.753,3.515,1.163,7.241
2025-09-01T23:59:00.784710+00:00,194.38,0.429,83.639,3.726,1.412,7.267
2025-09-02T00:14:00.784710+00:00,191.429,0.416,82.55,3.621,1.252,7.266
2025-09-02T00:29:00.784710+00:00,202.122,0.388,81.837,3.742,1.195,7.225
2025-09-02T00:44:00.784710+00:00,192.852,0.3,84.473,3.637,1.235,7.316
2025-09-02T00:59:00.784710+00:00,204.907,0.302,84.94,3.693,1.394,7.317
2025-09-02T01:14:00.784710+00:00,196.789,0.396,85.793,3.657,1.351,7.314
2025-09-02T01:29:00.784710+00:00,175.398,0.302,86.774,3.703,1.108,7.372
2025-09-02T01:44:00.784710+00:00,210.869,0.359,86.085,3.659,1.318,7.367
2025-09-02T01:59:00.784710+00:00,185.393,0.385,85.207,3.687,1.504,7.257
2025-09-02T02:14:00.784710+00:00,201.831,0.313,83.869,3.61,1.308,7.302
2025-09-02T02:29:00.784710+00:00,189.832,0.318,87.397,3.741,1.34,7.242
2025-09-02T02:44:00.784710+00:00,197.73,0.364,85.349,3.713,1.482,7.279
2025-09-02T02:59:00.784710+00:00,183.233,0.392,84.561,3.565,1.449,7.241
2025-09-02T03:14:00.784710+00:00,193.122,0.419,84.899,3.769,1.471,7.372
2025-09-02T03:29:00.784710+00:00,185.346,0.394,83.618,3.67,1.011,7.295
2025-09-02T03:44:00.784710+00:00,199.141,0.366,83.802,3.69,1.545,7.258
2025-09-02T03:59:00.784710+00:00,189.043,0.322,83.488,3.73,1.406,7.34
2025-09-02T04:14:00.784710+00:00,191.936,0.304,83.759,3.686,1.618,7.135
