ts,tag,value,unit,quality,meta
2025-08-23T05:29:00.784710+00:00,decantacao/turbidez,0.392,NTU,True,"{""sim"": true}"
2025-08-23T05:29:00.784710+00:00,qualidade/ph,7.154,pH,True,"{""sim"": true}"
2025-08-23T05:29:00.784710+00:00,nivel/reservatorio,77.508,%,True,"{""sim"": true}"
2025-08-23T05:29:00.784710+00:00,bombeamento/vazao,176.372,m3/h,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,decantacao/turbidez,0.41,NTU,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,nivel/reservatorio,71.139,%,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,qualidade/ph,7.24,pH,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,pressao/linha1,3.335,bar,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,qualidade/cloro,1.609,mg/L,True,"{""sim"": true}"
2025-08-23T05:44:00.784710+00:00,bombeamento/vazao,177.648,m3/h,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,nivel/reservatorio,75.424,%,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,qualidade/ph,7.169,pH,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,decantacao/turbidez,0.339,NTU,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,pressao/linha1,3.368,bar,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,qualidade/cloro,1.877,mg/L,True,"{""sim"": true}"
2025-08-23T05:59:00.784710+00:00,bombeamento/vazao,169.196,m3/h,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,nivel/reservatorio,74.958,%,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,qualidade/ph,7.204,pH,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,pressao/linha1,3.335,bar,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,decantacao/turbidez,0.247,NTU,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,qualidade/cloro,2.05,mg/L,True,"{""sim"": true}"
2025-08-23T06:14:00.784710+00:00,bombeamento/vazao,176.578,m3/h,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,bombeamento/vazao,182.889,m3/h,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,nivel/reservatorio,70.843,%,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,pressao/linha1,3.366,bar,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,qualidade/cloro,1.768,mg/L,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,qualidade/ph,7.321,pH,True,"{""sim"": true}"
2025-08-23T06:29:00.784710+00:00,decantacao/turbidez,0.234,NTU,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,pressao/linha1,3.433,bar,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,qualidade/cloro,1.621,mg/L,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,decantacao/turbidez,0.335,NTU,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,bombeamento/vazao,158.92,m3/h,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,qualidade/ph,7.263,pH,True,"{""sim"": true}"
2025-08-23T06:44:00.784710+00:00,nivel/reservatorio,71.773,%,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,decantacao/turbidez,0.288,NTU,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,qualidade/ph,7.178,pH,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,pressao/linha1,3.265,bar,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,qualidade/cloro,1.38,mg/L,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,bombeamento/vazao,158.521,m3/h,True,"{""sim"": true}"
2025-08-23T06:59:00.784710+00:00,nivel/reservatorio,72.815,%,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,bombeamento/vazao,161.765,m3/h,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,pressao/linha1,3.401,bar,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,qualidade/cloro,1.469,mg/L,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,nivel/reservatorio,69.715,%,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,decantacao/turbidez,0.267,NTU,True,"{""sim"": true}"
2025-08-23T07:14:00.784710+00:00,qualidade/ph,7.154,pH,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,bombeamento/vazao,160.196,m3/h,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,qualidade/ph,7.212,pH,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,pressao/linha1,3.306,bar,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,nivel/reservatorio,69.052,%,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,decantacao/turbidez,0.305,NTU,True,"{""sim"": true}"
2025-08-23T07:29:00.784710+00:00,qualidade/cloro,1.844,mg/L,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,bombeamento/vazao,177.722,m3/h,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,decantacao/turbidez,0.335,NTU,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,qualidade/cloro,1.52,mg/L,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,nivel/reservatorio,67.559,%,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,pressao/linha1,3.468,bar,True,"{""sim"": true}"
2025-08-23T07:44:00.784710+00:00,qualidade/ph,7.132,pH,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,nivel/reservatorio,63.58,%,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,qualidade/ph,7.159,pH,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,qualidade/cloro,1.586,mg/L,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,pressao/linha1,3.291,bar,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,decantacao/turbidez,0.227,NTU,True,"{""sim"": true}"
2025-08-23T07:59:00.784710+00:00,bombeamento/vazao,167.785,m3/h,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,bombeamento/vazao,165.363,m3/h,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,qualidade/cloro,1.695,mg/L,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,qualidade/ph,7.213,pH,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,pressao/linha1,3.241,bar,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,nivel/reservatorio,67.928,%,True,"{""sim"": true}"
2025-08-23T08:14:00.784710+00:00,decantacao/turbidez,0.272,NTU,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,decantacao/turbidez,0.366,NTU,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,qualidade/ph,7.258,pH,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,pressao/linha1,3.279,bar,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,qualidade/cloro,1.781,mg/L,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,nivel/reservatorio,65.856,%,True,"{""sim"": true}"
2025-08-23T08:29:00.784710+00:00,bombeamento/vazao,153.741,m3/h,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,decantacao/turbidez,0.232,NTU,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,qualidade/cloro,1.566,mg/L,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,pressao/linha1,3.19,bar,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,bombeamento/vazao,151.63,m3/h,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,nivel/reservatorio,64.619,%,True,"{""sim"": true}"
2025-08-23T08:44:00.784710+00:00,qualidade/ph,7.22,pH,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,decantacao/turbidez,0.325,NTU,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,qualidade/ph,7.041,pH,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,pressao/linha1,3.058,bar,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,qualidade/cloro,1.528,mg/L,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,bombeamento/vazao,140.398,m3/h,True,"{""sim"": true}"
2025-08-23T08:59:00.784710+00:00,nivel/reservatorio,67.115,%,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,bombeamento/vazao,156.391,m3/h,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,nivel/reservatorio,62.878,%,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,qualidade/cloro,1.572,mg/L,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,pressao/linha1,3.167,bar,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,qualidade/ph,7.192,pH,True,"{""sim"": true}"
2025-08-23T09:14:00.784710+00:00,decantacao/turbidez,0.253,NTU,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,pressao/linha1,3.15,bar,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,nivel/reservatorio,66.915,%,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,bombeamento/vazao,152.233,m3/h,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,qualidade/cloro,1.476,mg/L,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,decantacao/turbidez,0.3,NTU,True,"{""sim"": true}"
2025-08-23T09:29:00.784710+00:00,qualidade/ph,7.173,pH,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,decantacao/turbidez,0.323,NTU,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,bombeamento/vazao,156.81,m3/h,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,nivel/reservatorio,65.804,%,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,qualidade/cloro,1.47,mg/L,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,qualidade/ph,7.189,pH,True,"{""sim"": true}"
2025-08-23T09:44:00.784710+00:00,pressao/linha1,3.029,bar,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,qualidade/ph,7.256,pH,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,nivel/reservatorio,63.587,%,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,pressao/linha1,3.136,bar,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,bombeamento/vazao,143.111,m3/h,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,qualidade/cloro,1.576,mg/L,True,"{""sim"": true}"
2025-08-23T09:59:00.784710+00:00,decantacao/turbidez,0.302,NTU,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,qualidade/ph,7.031,pH,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,pressao/linha1,2.963,bar,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,bombeamento/vazao,142.004,m3/h,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,decantacao/turbidez,0.306,NTU,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,qualidade/cloro,1.537,mg/L,True,"{""sim"": true}"
2025-08-23T10:14:00.784710+00:00,nivel/reservatorio,63.828,%,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,qualidade/cloro,1.76,mg/L,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,bombeamento/vazao,142.911,m3/h,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,decantacao/turbidez,0.199,NTU,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,pressao/linha1,3.088,bar,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,nivel/reservatorio,61.161,%,True,"{""sim"": true}"
2025-08-23T10:29:00.784710+00:00,qualidade/ph,7.115,pH,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,bombeamento/vazao,147.178,m3/h,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,pressao/linha1,3.123,bar,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,qualidade/ph,7.182,pH,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,qualidade/cloro,1.546,mg/L,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,decantacao/turbidez,0.309,NTU,True,"{""sim"": true}"
2025-08-23T10:44:00.784710+00:00,nivel/reservatorio,64.65,%,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,qualidade/ph,7.048,pH,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,decantacao/turbidez,0.207,NTU,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,pressao/linha1,3.099,bar,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,qualidade/cloro,1.622,mg/L,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,nivel/reservatorio,63.155,%,True,"{""sim"": true}"
2025-08-23T10:59:00.784710+00:00,bombeamento/vazao,126.858,m3/h,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,bombeamento/vazao,143.177,m3/h,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,decantacao/turbidez,0.26,NTU,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,nivel/reservatorio,62.959,%,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,qualidade/cloro,1.345,mg/L,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,pressao/linha1,3.048,bar,True,"{""sim"": true}"
2025-08-23T11:14:00.784710+00:00,qualidade/ph,7.228,pH,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,qualidade/cloro,1.528,mg/L,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,qualidade/ph,7.158,pH,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,pressao/linha1,3.064,bar,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,bombeamento/vazao,135.891,m3/h,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,decantacao/turbidez,0.257,NTU,True,"{""sim"": true}"
2025-08-23T11:29:00.784710+00:00,nivel/reservatorio,63.12,%,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,qualidade/cloro,1.371,mg/L,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,qualidade/ph,7.184,pH,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,decantacao/turbidez,0.266,NTU,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,nivel/reservatorio,60.539,%,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,pressao/linha1,2.999,bar,True,"{""sim"": true}"
2025-08-23T11:44:00.784710+00:00,bombeamento/vazao,126.455,m3/h,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,qualidade/ph,7.096,pH,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,decantacao/turbidez,0.256,NTU,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,qualidade/cloro,1.497,mg/L,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,pressao/linha1,3.054,bar,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,nivel/reservatorio,58.523,%,True,"{""sim"": true}"
2025-08-23T11:59:00.784710+00:00,bombeamento/vazao,117.223,m3/h,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,nivel/reservatorio,63.243,%,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,bombeamento/vazao,131.896,m3/h,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,qualidade/ph,7.177,pH,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,qualidade/cloro,1.526,mg/L,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,decantacao/turbidez,0.195,NTU,True,"{""sim"": true}"
2025-08-23T12:14:00.784710+00:00,pressao/linha1,3.05,bar,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,qualidade/ph,7.19,pH,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,pressao/linha1,2.967,bar,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,bombeamento/vazao,143.774,m3/h,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,nivel/reservatorio,62.503,%,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,decantacao/turbidez,0.168,NTU,True,"{""sim"": true}"
2025-08-23T12:29:00.784710+00:00,qualidade/cloro,1.444,mg/L,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,qualidade/ph,7.138,pH,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,pressao/linha1,3.055,bar,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,qualidade/cloro,1.721,mg/L,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,decantacao/turbidez,0.277,NTU,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,nivel/reservatorio,59.885,%,True,"{""sim"": true}"
2025-08-23T12:44:00.784710+00:00,bombeamento/vazao,144.913,m3/h,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,qualidade/ph,7.137,pH,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,pressao/linha1,3.05,bar,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,qualidade/cloro,1.6,mg/L,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,decantacao/turbidez,0.242,NTU,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,nivel/reservatorio,61.636,%,True,"{""sim"": true}"
2025-08-23T12:59:00.784710+00:00,bombeamento/vazao,133.803,m3/h,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,qualidade/ph,7.138,pH,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,decantacao/turbidez,0.289,NTU,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,nivel/reservatorio,63.229,%,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,qualidade/cloro,1.566,mg/L,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,bombeamento/vazao,146.226,m3/h,True,"{""sim"": true}"
2025-08-23T13:14:00.784710+00:00,pressao/linha1,3.013,bar,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,bombeamento/vazao,129.882,m3/h,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,qualidade/ph,7.069,pH,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,nivel/reservatorio,62.919,%,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,decantacao/turbidez,0.228,NTU,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,pressao/linha1,3.217,bar,True,"{""sim"": true}"
2025-08-23T13:29:00.784710+00:00,qualidade/cloro,1.514,mg/L,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,qualidade/cloro,1.632,mg/L,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,nivel/reservatorio,59.475,%,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,qualidade/ph,7.111,pH,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,pressao/linha1,3.011,bar,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,decantacao/turbidez,0.16,NTU,True,"{""sim"": true}"
2025-08-23T13:44:00.784710+00:00,bombeamento/vazao,137.676,m3/h,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,qualidade/ph,7.213,pH,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,qualidade/cloro,1.248,mg/L,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,pressao/linha1,3.0,bar,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,bombeamento/vazao,126.391,m3/h,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,decantacao/turbidez,0.278,NTU,True,"{""sim"": true}"
2025-08-23T13:59:00.784710+00:00,nivel/reservatorio,57.624,%,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,pressao/linha1,2.989,bar,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,qualidade/ph,7.143,pH,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,qualidade/cloro,1.584,mg/L,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,decantacao/turbidez,0.212,NTU,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,nivel/reservatorio,57.999,%,True,"{""sim"": true}"
2025-08-23T14:14:00.784710+00:00,bombeamento/vazao,125.965,m3/h,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,nivel/reservatorio,60.075,%,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,qualidade/cloro,1.302,mg/L,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,qualidade/ph,7.181,pH,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,pressao/linha1,2.947,bar,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,bombeamento/vazao,124.87,m3/h,True,"{""sim"": true}"
2025-08-23T14:29:00.784710+00:00,decantacao/turbidez,0.248,NTU,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,qualidade/ph,7.058,pH,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,bombeamento/vazao,114.141,m3/h,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,decantacao/turbidez,0.199,NTU,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,qualidade/cloro,1.355,mg/L,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,nivel/reservatorio,63.723,%,True,"{""sim"": true}"
2025-08-23T14:44:00.784710+00:00,pressao/linha1,3.083,bar,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,qualidade/ph,7.115,pH,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,nivel/reservatorio,59.474,%,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,qualidade/cloro,1.493,mg/L,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,pressao/linha1,2.977,bar,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,decantacao/turbidez,0.315,NTU,True,"{""sim"": true}"
2025-08-23T14:59:00.784710+00:00,bombeamento/vazao,141.384,m3/h,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,qualidade/cloro,1.577,mg/L,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,pressao/linha1,2.992,bar,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,qualidade/ph,7.213,pH,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,nivel/reservatorio,59.905,%,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,bombeamento/vazao,126.54,m3/h,True,"{""sim"": true}"
2025-08-23T15:14:00.784710+00:00,decantacao/turbidez,0.19,NTU,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,qualidade/cloro,1.294,mg/L,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,bombeamento/vazao,125.969,m3/h,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,qualidade/ph,7.082,pH,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,nivel/reservatorio,60.062,%,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,pressao/linha1,3.0,bar,True,"{""sim"": true}"
2025-08-23T15:29:00.784710+00:00,decantacao/turbidez,0.219,NTU,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,nivel/reservatorio,60.463,%,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,bombeamento/vazao,123.766,m3/h,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,qualidade/cloro,1.376,mg/L,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,qualidade/ph,7.079,pH,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,decantacao/turbidez,0.243,NTU,True,"{""sim"": true}"
2025-08-23T15:44:00.784710+00:00,pressao/linha1,2.971,bar,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,qualidade/cloro,1.455,mg/L,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,bombeamento/vazao,132.511,m3/h,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,pressao/linha1,2.918,bar,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,decantacao/turbidez,0.185,NTU,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,qualidade/ph,7.143,pH,True,"{""sim"": true}"
2025-08-23T15:59:00.784710+00:00,nivel/reservatorio,61.764,%,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,decantacao/turbidez,0.259,NTU,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,pressao/linha1,3.03,bar,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,nivel/reservatorio,59.517,%,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,bombeamento/vazao,149.304,m3/h,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,qualidade/cloro,1.428,mg/L,True,"{""sim"": true}"
2025-08-23T16:14:00.784710+00:00,qualidade/ph,7.185,pH,True,"{""sim"": true}"
